350.00,0.09966
350.10,0.09970
350.20,0.09973
350.30,0.09977
350.40,0.09981
350.50,0.09985
350.60,0.09988
350.70,0.09992
350.80,0.09996
350.90,0.09999
351.00,0.10003
351.10,0.10007
351.20,0.10011
351.30,0.10014
351.40,0.10018
351.50,0.10022
351.60,0.10025
351.70,0.10029
351.80,0.10033
351.90,0.10037
352.00,0.10040
352.10,0.10044
352.20,0.10048
352.30,0.10051
352.40,0.10055
352.50,0.10059
352.60,0.10063
352.70,0.10066
352.80,0.10070
352.90,0.10074
353.00,0.10077
353.10,0.10081
353.20,0.10085
353.30,0.10089
353.40,0.10092
353.50,0.10096
353.60,0.10100
353.70,0.10103
353.80,0.10107
353.90,0.10111
354.00,0.10115
354.10,0.10118
354.20,0.10122
354.30,0.10126
354.40,0.10129
354.50,0.10133
354.60,0.10137
354.70,0.10141
354.80,0.10144
354.90,0.10148
355.00,0.10152
355.10,0.10155
355.20,0.10159
355.30,0.10163
355.40,0.10166
355.50,0.10170
355.60,0.10174
355.70,0.10178
355.80,0.10181
355.90,0.10185
356.00,0.10189
356.10,0.10193
356.20,0.10196
356.30,0.10200
356.40,0.10204
356.50,0.10208
356.60,0.10212
356.70,0.10215
356.80,0.10219
356.90,0.10223
357.00,0.10227
357.10,0.10231
357.20,0.10234
357.30,0.10238
357.40,0.10242
357.50,0.10246
357.60,0.10250
357.70,0.10253
357.80,0.10257
357.90,0.10261
358.00,0.10265
358.10,0.10268
358.20,0.10272
358.30,0.10276
358.40,0.10280
358.50,0.10284
358.60,0.10287
358.70,0.10291
358.80,0.10295
358.90,0.10299
359.00,0.10303
359.10,0.10306
359.20,0.10310
359.30,0.10314
359.40,0.10318
359.50,0.10322
359.60,0.10326
359.70,0.10330
359.80,0.10334
359.90,0.10337
360.00,0.10341
360.10,0.10346
360.20,0.10351
360.30,0.10356
360.40,0.10361
360.50,0.10366
360.60,0.10371
360.70,0.10376
360.80,0.10381
360.90,0.10386
361.00,0.10391
361.10,0.10395
361.20,0.10400
361.30,0.10405
361.40,0.10410
361.50,0.10415
361.60,0.10420
361.70,0.10425
361.80,0.10430
361.90,0.10435
362.00,0.10440
362.10,0.10445
362.20,0.10450
362.30,0.10454
362.40,0.10459
362.50,0.10464
362.60,0.10469
362.70,0.10474
362.80,0.10479
362.90,0.10484
363.00,0.10489
363.10,0.10494
363.20,0.10499
363.30,0.10503
363.40,0.10508
363.50,0.10513
363.60,0.10518
363.70,0.10523
363.80,0.10528
363.90,0.10533
364.00,0.10538
364.10,0.10543
364.20,0.10548
364.30,0.10552
364.40,0.10557
364.50,0.10562
364.60,0.10567
364.70,0.10572
364.80,0.10577
364.90,0.10582
365.00,0.10587
365.10,0.10591
365.20,0.10595
365.30,0.10600
365.40,0.10604
365.50,0.10609
365.60,0.10613
365.70,0.10617
365.80,0.10622
365.90,0.10626
366.00,0.10630
366.10,0.10634
366.20,0.10638
366.30,0.10642
366.40,0.10646
366.50,0.10650
366.60,0.10654
366.70,0.10658
366.80,0.10662
366.90,0.10666
367.00,0.10671
367.10,0.10675
367.20,0.10679
367.30,0.10683
367.40,0.10687
367.50,0.10691
367.60,0.10695
367.70,0.10699
367.80,0.10703
367.90,0.10707
368.00,0.10711
368.10,0.10715
368.20,0.10719
368.30,0.10723
368.40,0.10727
368.50,0.10732
368.60,0.10736
368.70,0.10740
368.80,0.10744
368.90,0.10748
369.00,0.10752
369.10,0.10756
369.20,0.10760
369.30,0.10764
369.40,0.10768
369.50,0.10772
369.60,0.10776
369.70,0.10780
369.80,0.10784
369.90,0.10788
370.00,0.10793
370.10,0.10797
370.20,0.10801
370.30,0.10804
370.40,0.10808
370.50,0.10812
370.60,0.10816
370.70,0.10820
370.80,0.10824
370.90,0.10828
371.00,0.10832
371.10,0.10836
371.20,0.10840
371.30,0.10844
371.40,0.10848
371.50,0.10852
371.60,0.10856
371.70,0.10860
371.80,0.10864
371.90,0.10868
372.00,0.10872
372.10,0.10876
372.20,0.10880
372.30,0.10884
372.40,0.10888
372.50,0.10892
372.60,0.10896
372.70,0.10900
372.80,0.10904
372.90,0.10908
373.00,0.10912
373.10,0.10916
373.20,0.10919
373.30,0.10923
373.40,0.10927
373.50,0.10931
373.60,0.10935
373.70,0.10939
373.80,0.10943
373.90,0.10947
374.00,0.10951
374.10,0.10955
374.20,0.10959
374.30,0.10963
374.40,0.10967
374.50,0.10971
374.60,0.10975
374.70,0.10979
374.80,0.10983
374.90,0.10986
375.00,0.10990
375.10,0.10994
375.20,0.10997
375.30,0.11001
375.40,0.11005
375.50,0.11008
375.60,0.11012
375.70,0.11015
375.80,0.11019
375.90,0.11023
376.00,0.11026
376.10,0.11030
376.20,0.11033
376.30,0.11037
376.40,0.11041
376.50,0.11044
376.60,0.11048
376.70,0.11051
376.80,0.11055
376.90,0.11059
377.00,0.11062
377.10,0.11066
377.20,0.11069
377.30,0.11073
377.40,0.11077
377.50,0.11080
377.60,0.11084
377.70,0.11087
377.80,0.11091
377.90,0.11094
378.00,0.11098
378.10,0.11102
378.20,0.11105
378.30,0.11109
378.40,0.11112
378.50,0.11116
378.60,0.11120
378.70,0.11123
378.80,0.11127
378.90,0.11130
379.00,0.11134
379.10,0.11138
379.20,0.11141
379.30,0.11145
379.40,0.11148
379.50,0.11152
379.60,0.11156
379.70,0.11159
379.80,0.11163
379.90,0.11166
380.00,0.11170
380.10,0.11174
380.20,0.11177
380.30,0.11181
380.40,0.11185
380.50,0.11188
380.60,0.11192
380.70,0.11196
380.80,0.11199
380.90,0.11203
381.00,0.11207
381.10,0.11210
381.20,0.11214
381.30,0.11218
381.40,0.11221
381.50,0.11225
381.60,0.11228
381.70,0.11232
381.80,0.11236
381.90,0.11239
382.00,0.11243
382.10,0.11247
382.20,0.11250
382.30,0.11254
382.40,0.11258
382.50,0.11261
382.60,0.11265
382.70,0.11269
382.80,0.11272
382.90,0.11276
383.00,0.11280
383.10,0.11283
383.20,0.11287
383.30,0.11290
383.40,0.11294
383.50,0.11298
383.60,0.11301
383.70,0.11305
383.80,0.11309
383.90,0.11312
384.00,0.11316
384.10,0.11320
384.20,0.11323
384.30,0.11327
384.40,0.11331
384.50,0.11334
384.60,0.11338
384.70,0.11342
384.80,0.11345
384.90,0.11349
385.00,0.11352
385.10,0.11356
385.20,0.11359
385.30,0.11363
385.40,0.11366
385.50,0.11370
385.60,0.11373
385.70,0.11377
385.80,0.11380
385.90,0.11384
386.00,0.11387
386.10,0.11391
386.20,0.11394
386.30,0.11398
386.40,0.11401
386.50,0.11405
386.60,0.11408
386.70,0.11411
386.80,0.11415
386.90,0.11418
387.00,0.11422
387.10,0.11425
387.20,0.11429
387.30,0.11432
387.40,0.11436
387.50,0.11439
387.60,0.11443
387.70,0.11446
387.80,0.11449
387.90,0.11453
388.00,0.11456
388.10,0.11460
388.20,0.11463
388.30,0.11467
388.40,0.11470
388.50,0.11474
388.60,0.11477
388.70,0.11480
388.80,0.11484
388.90,0.11487
389.00,0.11491
389.10,0.11494
389.20,0.11498
389.30,0.11501
389.40,0.11505
389.50,0.11508
389.60,0.11511
389.70,0.11515
389.80,0.11518
389.90,0.11522
390.00,0.11525
390.10,0.11529
390.20,0.11532
390.30,0.11536
390.40,0.11540
390.50,0.11543
390.60,0.11547
390.70,0.11550
390.80,0.11554
390.90,0.11557
391.00,0.11561
391.10,0.11565
391.20,0.11568
391.30,0.11572
391.40,0.11575
391.50,0.11579
391.60,0.11582
391.70,0.11586
391.80,0.11590
391.90,0.11593
392.00,0.11597
392.10,0.11600
392.20,0.11604
392.30,0.11607
392.40,0.11611
392.50,0.11615
392.60,0.11618
392.70,0.11622
392.80,0.11625
392.90,0.11629
393.00,0.11633
393.10,0.11636
393.20,0.11640
393.30,0.11643
393.40,0.11647
393.50,0.11650
393.60,0.11654
393.70,0.11657
393.80,0.11661
393.90,0.11664
394.00,0.11668
394.10,0.11671
394.20,0.11675
394.30,0.11678
394.40,0.11682
394.50,0.11685
394.60,0.11689
394.70,0.11692
394.80,0.11696
394.90,0.11699
395.00,0.11703
395.10,0.11705
395.20,0.11708
395.30,0.11711
395.40,0.11713
395.50,0.11716
395.60,0.11718
395.70,0.11721
395.80,0.11724
395.90,0.11726
396.00,0.11729
396.10,0.11731
396.20,0.11734
396.30,0.11737
396.40,0.11739
396.50,0.11742
396.60,0.11744
396.70,0.11747
396.80,0.11750
396.90,0.11752
397.00,0.11755
397.10,0.11757
397.20,0.11760
397.30,0.11763
397.40,0.11765
397.50,0.11768
397.60,0.11770
397.70,0.11773
397.80,0.11776
397.90,0.11778
398.00,0.11781
398.10,0.11784
398.20,0.11786
398.30,0.11789
398.40,0.11791
398.50,0.11794
398.60,0.11797
398.70,0.11799
398.80,0.11802
398.90,0.11804
399.00,0.11807
399.10,0.11810
399.20,0.11812
399.30,0.11815
399.40,0.11817
399.50,0.11820
399.60,0.11823
399.70,0.11825
399.80,0.11828
399.90,0.11830
400.00,0.11833
400.10,0.11837
400.20,0.11841
400.30,0.11845
400.40,0.11849
400.50,0.11853
400.60,0.11857
400.70,0.11861
400.80,0.11864
400.90,0.11868
401.00,0.11872
401.10,0.11876
401.20,0.11880
401.30,0.11884
401.40,0.11888
401.50,0.11892
401.60,0.11895
401.70,0.11899
401.80,0.11903
401.90,0.11907
402.00,0.11911
402.10,0.11915
402.20,0.11918
402.30,0.11922
402.40,0.11926
402.50,0.11930
402.60,0.11934
402.70,0.11938
402.80,0.11941
402.90,0.11945
403.00,0.11949
403.10,0.11953
403.20,0.11957
403.30,0.11961
403.40,0.11964
403.50,0.11968
403.60,0.11972
403.70,0.11976
403.80,0.11980
403.90,0.11984
404.00,0.11987
404.10,0.11991
404.20,0.11995
404.30,0.11999
404.40,0.12003
404.50,0.12007
404.60,0.12010
404.70,0.12014
404.80,0.12018
404.90,0.12022
405.00,0.12026
405.10,0.12029
405.20,0.12032
405.30,0.12035
405.40,0.12038
405.50,0.12041
405.60,0.12045
405.70,0.12048
405.80,0.12051
405.90,0.12054
406.00,0.12057
406.10,0.12060
406.20,0.12063
406.30,0.12066
406.40,0.12070
406.50,0.12073
406.60,0.12076
406.70,0.12079
406.80,0.12082
406.90,0.12085
407.00,0.12088
407.10,0.12092
407.20,0.12095
