350.0,0.9747955034746013,0.011265766752541512
351.0,0.9917269779946136,0.01146144477795866
352.0,1.002482579329606,0.011585747896549647
353.0,1.0223746169832748,0.01181564133077349
354.0,1.0656974670528094,0.012316325977491473
355.0,1.0644895940342705,0.012302366520638503
356.0,1.0018085884149932,0.011577958564592204
357.0,0.8990935638226655,0.010390875184307428
358.0,0.8658827458632903,0.01000705586294395
359.0,0.895511920396254,0.01034948190711767
360.0,0.9593961944311551,0.011087796078246743
361.0,0.9804221465324595,0.011330794206523845
362.0,0.9942404083971317,0.011490492644821116
363.0,1.0174684953081385,0.011758940950903272
364.0,1.0705832203122974,0.012372790813537178
365.0,1.127488519708817,0.013030448579399072
366.0,1.1925167253627424,0.013781983244515513
367.0,1.2063412804396731,0.013941754410825612
368.0,1.2067920130569851,0.013946963528223947
369.0,1.196229066674803,0.013824886929890976
370.0,1.201463276856259,0.013885378971455689
371.0,1.17237105846425,0.013549158541893114
372.0,1.108736747523729,0.012813733213917156
373.0,1.031584464111687,0.011922079941793149
374.0,0.9905293238779286,0.011447603430807638
375.0,1.0073977717786662,0.01164255311265946
376.0,1.0976327734491977,0.012685404162767444
377.0,1.1936436642145591,0.01379500743233001
378.0,1.2510911506733615,0.014458931218543808
379.0,1.2371663150213377,0.014298001069095921
380.0,1.185473560653911,0.013700584968588598
381.0,1.1010224778731161,0.01272457903282312
382.0,0.9697657875385259,0.011207638028430103
383.0,0.8799553643384934,0.0101696938838341
384.0,0.8742799192159371,0.010104102440844032
385.0,0.9564755341317663,0.011054041818243609
386.0,1.0028904253354116,0.01159046136153467
387.0,1.0210909817416793,0.011800806235151517
388.0,1.0416362268775265,0.012038248787110876
389.0,1.1085305877385219,0.012811350683551676
390.0,1.2020981421337367,0.013892716209123725
391.0,1.2144514826693475,0.014035484504122198
392.0,1.100026914017411,0.012713073317548118
393.0,0.9576416423244127,0.01106751868192196
394.0,0.9498764672382598,0.010977776084582919
395.0,1.0091578573170774,0.01166289444919238
396.0,1.0550144126128627,0.012192861251464649
397.0,1.0830240639268855,0.012516570387935107
398.0,1.2608154538125216,0.014048873831423858
399.0,1.4790226813653522,0.01456919350725154
400.0,1.6487021776165827,0.012948017182901807
401.0,1.7093510346282927,0.01002198292708684
402.0,1.738511519965544,0.008226158571063225
403.0,1.733465566795156,0.007705292468594985
404.0,1.7156250710378098,0.007625991082339919
405.0,1.6848038562401921,0.007488990097504731
406.0,1.6655636377612009,0.007403466906174617
