#Moon Reflectance r
#Wavelength
813	0.101
814	0.101
815	0.101
816	0.101
817	0.101
818	0.101
819	0.101
820	0.101
821	0.101
822	0.101
823	0.101
824	0.101
825	0.101
826	0.101
827	0.101
828	0.102
829	0.102
830	0.102
831	0.102
832	0.102
833	0.102
834	0.102
835	0.102
836	0.102
837	0.102
838	0.102
839	0.102
840	0.102
841	0.102
842	0.102
843	0.102
844	0.102
845	0.102
846	0.102
847	0.102
848	0.102
849	0.103
850	0.103
851	0.103
852	0.103
853	0.103
854	0.103
855	0.103
856	0.103
857	0.103
858	0.103
859	0.103
860	0.103
861	0.103
862	0.103
863	0.103
864	0.103
865	0.103
866	0.103
867	0.103
868	0.103
869	0.103
870	0.103
871	0.104
872	0.104
873	0.104
874	0.104
875	0.104
876	0.104
877	0.104
878	0.104
879	0.104
880	0.104
881	0.104
882	0.104
883	0.104
884	0.104
885	0.104
886	0.104
887	0.104
888	0.104
889	0.104
890	0.104
891	0.104
892	0.104
893	0.104
894	0.105
895	0.105
896	0.105
897	0.105
898	0.105
899	0.105
900	0.105
901	0.105
902	0.105
903	0.105
904	0.105
905	0.105
906	0.105
907	0.105
908	0.105
909	0.105
910	0.105
911	0.105
912	0.105
913	0.105
914	0.105
915	0.105
916	0.105
917	0.106
918	0.106
919	0.106
920	0.106
921	0.106
922	0.106
923	0.106
924	0.106
925	0.106
926	0.106
927	0.106
928	0.106
929	0.106
930	0.106
931	0.106
932	0.106
933	0.106
934	0.106
935	0.106
936	0.106
937	0.106
938	0.107
939	0.107
940	0.107
941	0.107
942	0.107
943	0.107
944	0.107
945	0.107
946	0.107
947	0.107
948	0.107
949	0.107
950	0.107
951	0.107
952	0.107
953	0.107
954	0.107
955	0.107
956	0.107
957	0.107
958	0.108
959	0.108
960	0.108
961	0.108
962	0.108
963	0.108
964	0.108
965	0.108
966	0.108
967	0.108
968	0.108
969	0.108
970	0.108
971	0.108
972	0.108
973	0.108
974	0.108
975	0.108
976	0.109
977	0.109
978	0.109
979	0.109
980	0.109
981	0.109
982	0.109
983	0.109
984	0.109
985	0.109
986	0.109
987	0.109
988	0.109
989	0.109
990	0.109
991	0.109
992	0.109
993	0.11
994	0.11
995	0.11
996	0.11
997	0.11
998	0.11
999	0.11
1000	0.11
1001	0.11
1002	0.11
1003	0.11
1004	0.11
1005	0.11
1006	0.11
1007	0.11
1008	0.111
1009	0.111
1010	0.111
1011	0.111
1012	0.111
1013	0.111
1014	0.111
1015	0.111
1016	0.111
1017	0.111
1018	0.111
1019	0.111
1020	0.111
1021	0.111
1022	0.112
1023	0.112
1024	0.112
1025	0.112
1026	0.112
1027	0.112
1028	0.112
1029	0.112
1030	0.112
1031	0.112
1032	0.112
1033	0.112
1034	0.112
1035	0.113
1036	0.113
1037	0.113
1038	0.113
1039	0.113
1040	0.113
1041	0.113
1042	0.113
1043	0.113
1044	0.113
1045	0.113
1046	0.113
1047	0.114
1048	0.114
1049	0.114
1050	0.114
1051	0.114
1052	0.114
1053	0.114
1054	0.114
1055	0.114
1056	0.114
1057	0.114
1058	0.114
1059	0.115
1060	0.115
1061	0.115
1062	0.115
1063	0.115
1064	0.115
1065	0.115
1066	0.115
1067	0.115
1068	0.115
1069	0.115
1070	0.115
1071	0.116
1072	0.116
1073	0.116
1074	0.116
1075	0.116
1076	0.116
1077	0.116
1078	0.116
1079	0.116
1080	0.116
1081	0.116
1082	0.117
1083	0.117
1084	0.117
1085	0.117
1086	0.117
1087	0.117
1088	0.117
1089	0.117
1090	0.117
1091	0.117
1092	0.117
1093	0.118
1094	0.118
1095	0.118
1096	0.118
1097	0.118
1098	0.118
1099	0.118
1100	0.118
1101	0.118
1102	0.118
1103	0.119
1104	0.119
1105	0.119
1106	0.119
1107	0.119
1108	0.119
1109	0.119
1110	0.119
1111	0.119
1112	0.119
1113	0.119
1114	0.12
1115	0.12
1116	0.12
1117	0.12
1118	0.12
1119	0.12
1120	0.12
1121	0.12
1122	0.12
1123	0.12
1124	0.121
1125	0.121
1126	0.121
1127	0.121
1128	0.121
1129	0.121
1130	0.121
1131	0.121
1132	0.121
1133	0.121
1134	0.122
1135	0.122
1136	0.122
1137	0.122
1138	0.122
1139	0.122
1140	0.122
1141	0.122
1142	0.122
1143	0.122
1144	0.123
1145	0.123
1146	0.123
1147	0.123
1148	0.123
1149	0.123
1150	0.123
1151	0.123
1152	0.123
1153	0.123
1154	0.123
1155	0.124
1156	0.124
1157	0.124
1158	0.124
1159	0.124
1160	0.124
1161	0.124
1162	0.124
1163	0.124
1164	0.124
1165	0.125
1166	0.125
1167	0.125
1168	0.125
1169	0.125
1170	0.125
1171	0.125
1172	0.125
1173	0.125
1174	0.125
1175	0.126
1176	0.126
1177	0.126
1178	0.126
1179	0.126
1180	0.126
1181	0.126
1182	0.126
1183	0.126
1184	0.126
1185	0.127
1186	0.127
1187	0.127
1188	0.127
1189	0.127
1190	0.127
1191	0.127
1192	0.127
1193	0.127
1194	0.127
1195	0.128
1196	0.128
1197	0.128
1198	0.128
1199	0.128
1200	0.128
1201	0.128
1202	0.128
1203	0.128
1204	0.128
1205	0.128
1206	0.129
1207	0.129
1208	0.129
1209	0.129
1210	0.129
1211	0.129
1212	0.129
1213	0.129
1214	0.129
1215	0.129
1216	0.13
1217	0.13
1218	0.13
1219	0.13
1220	0.13
1221	0.13
1222	0.13
1223	0.13
1224	0.13
1225	0.13
1226	0.13
1227	0.131
1228	0.131
1229	0.131
1230	0.131
1231	0.131
1232	0.131
1233	0.131
1234	0.131
1235	0.131
1236	0.131
1237	0.132
1238	0.132
1239	0.132
1240	0.132
1241	0.132
1242	0.132
1243	0.132
1244	0.132
1245	0.132
1246	0.132
1247	0.132
1248	0.133
1249	0.133
1250	0.133
1251	0.133
1252	0.133
1253	0.133
1254	0.133
1255	0.133
1256	0.133
1257	0.133
1258	0.133
1259	0.134
1260	0.134
1261	0.134
1262	0.134
1263	0.134
1264	0.134
1265	0.134
1266	0.134
1267	0.134
1268	0.134
1269	0.134
1270	0.135
1271	0.135
1272	0.135
1273	0.135
1274	0.135
1275	0.135
1276	0.135
1277	0.135
1278	0.135
1279	0.135
1280	0.135
1281	0.136
1282	0.136
1283	0.136
1284	0.136
1285	0.136
1286	0.136
1287	0.136
1288	0.136
1289	0.136
1290	0.136
1291	0.137
1292	0.137
1293	0.137
1294	0.137
1295	0.137
1296	0.137
1297	0.137
1298	0.137
1299	0.137
1300	0.137
1301	0.137
1302	0.138
1303	0.138
1304	0.138
1305	0.138
1306	0.138
1307	0.138
1308	0.138
1309	0.138
1310	0.138
1311	0.138
1312	0.138
1313	0.139
1314	0.139
1315	0.139
1316	0.139
1317	0.139
1318	0.139
1319	0.139
1320	0.139
1321	0.139
1322	0.139
1323	0.139
1324	0.14
1325	0.14
1326	0.14
1327	0.14
1328	0.14
1329	0.14
1330	0.14
1331	0.14
1332	0.14
1333	0.14
1334	0.141
