3.500000000000000000e+02,1.070006769841815597e+01
3.510000000000000000e+02,1.065504418461952341e+01
3.520000000000000000e+02,1.061015014314220650e+01
3.530000000000000000e+02,1.056538557398621236e+01
3.540000000000000000e+02,1.052075047715153389e+01
3.550000000000000000e+02,1.047624485263817107e+01
3.560000000000000000e+02,1.043186870044613457e+01
3.570000000000000000e+02,1.038762202057541373e+01
3.580000000000000000e+02,1.034350481302601210e+01
3.590000000000000000e+02,1.029951707779792969e+01
3.600000000000000000e+02,1.025565881489116649e+01
3.610000000000000000e+02,1.021193002430572250e+01
3.620000000000000000e+02,1.016833070604159772e+01
3.630000000000000000e+02,1.012486086009879216e+01
3.640000000000000000e+02,1.008152048647730226e+01
3.650000000000000000e+02,1.003830958517713512e+01
3.660000000000000000e+02,9.995228156198280089e+00
3.670000000000000000e+02,9.952276199540754931e+00
3.680000000000000000e+02,9.909453715204538327e+00
3.690000000000000000e+02,9.866760703189644488e+00
3.700000000000000000e+02,9.824197163496069862e+00
3.710000000000000000e+02,9.781763096123814449e+00
3.720000000000000000e+02,9.739458501072878249e+00
3.730000000000000000e+02,9.697283378343261262e+00
3.740000000000000000e+02,9.655237727934963488e+00
3.750000000000000000e+02,9.613321549847984926e+00
3.760000000000000000e+02,9.571534844082322024e+00
3.770000000000000000e+02,9.529877610637974783e+00
3.780000000000000000e+02,9.488349849514957413e+00
3.790000000000000000e+02,9.446951560713248597e+00
3.800000000000000000e+02,9.405682744232862547e+00
3.810000000000000000e+02,9.364543400073795709e+00
3.820000000000000000e+02,9.323533528236051637e+00
3.830000000000000000e+02,9.282653128719623226e+00
3.840000000000000000e+02,9.241902201524510474e+00
3.850000000000000000e+02,9.201280746650720488e+00
3.860000000000000000e+02,9.160788764098249715e+00
3.870000000000000000e+02,9.120426253867098154e+00
3.880000000000000000e+02,9.080193215957258701e+00
3.890000000000000000e+02,9.040089650368749119e+00
3.900000000000000000e+02,9.000115557101548092e+00
3.910000000000000000e+02,8.960270936155669830e+00
3.920000000000000000e+02,8.920555787531110781e+00
3.930000000000000000e+02,8.880970111227870945e+00
3.940000000000000000e+02,8.841513907245953874e+00
3.950000000000000000e+02,8.802187175585352463e+00
3.960000000000000000e+02,8.762989916246066713e+00
3.970000000000000000e+02,8.723922129228103728e+00
3.980000000000000000e+02,8.684983814531459956e+00
3.990000000000000000e+02,8.646174972156128291e+00
4.000000000000000000e+02,8.607495602102126497e+00
4.010000000000000000e+02,8.568945704369433258e+00
4.020000000000000000e+02,8.530525278958062785e+00
4.030000000000000000e+02,8.492234325868015077e+00
4.040000000000000000e+02,8.454072845099283029e+00
4.050000000000000000e+02,8.416040836651870194e+00
4.060000000000000000e+02,8.378138300525776572e+00
4.070000000000000000e+02,8.340365236721002162e+00
4.080000000000000000e+02,8.302721645237546966e+00
4.090000000000000000e+02,8.265207526075410982e+00
4.100000000000000000e+02,8.227822879234587106e+00
4.110000000000000000e+02,8.190567704715093100e+00
4.120000000000000000e+02,8.153442002516907650e+00
4.130000000000000000e+02,8.116445772640044964e+00
4.140000000000000000e+02,8.079579015084505045e+00
4.150000000000000000e+02,8.042841729850280785e+00
4.160000000000000000e+02,8.006233916937375739e+00
4.170000000000000000e+02,7.969755576345789905e+00
4.180000000000000000e+02,7.933406708075523284e+00
4.190000000000000000e+02,7.897187312126575875e+00
4.200000000000000000e+02,7.861097388498947680e+00
4.210000000000000000e+02,7.825136937192631592e+00
4.220000000000000000e+02,7.789305958207645375e+00
4.230000000000000000e+02,7.753604451543967713e+00
4.240000000000000000e+02,7.718032417201616369e+00
4.250000000000000000e+02,7.682589855180580685e+00
4.260000000000000000e+02,7.647276765480864213e+00
4.270000000000000000e+02,7.612093148102470508e+00
4.280000000000000000e+02,7.577039003045392462e+00
4.290000000000000000e+02,7.542114330309633630e+00
4.300000000000000000e+02,7.507319129895194010e+00
4.310000000000000000e+02,7.472653401802073603e+00
4.320000000000000000e+02,7.438117146030265303e+00
4.330000000000000000e+02,7.403710362579783322e+00
4.340000000000000000e+02,7.369433051450620553e+00
4.350000000000000000e+02,7.335285212642769892e+00
4.360000000000000000e+02,7.301266846156245549e+00
4.370000000000000000e+02,7.267377951991036866e+00
4.380000000000000000e+02,7.233618530147150949e+00
4.390000000000000000e+02,7.199988580624580692e+00
4.400000000000000000e+02,7.166488103423329648e+00
4.410000000000000000e+02,7.133117098543397816e+00
4.420000000000000000e+02,7.099875565984785197e+00
4.430000000000000000e+02,7.066763505747491791e+00
4.440000000000000000e+02,7.033780917831510493e+00
4.450000000000000000e+02,7.000927802236855513e+00
4.460000000000000000e+02,6.968204158963516193e+00
4.470000000000000000e+02,6.935609988011496085e+00
4.480000000000000000e+02,6.903145289380798744e+00
4.490000000000000000e+02,6.870810063071417062e+00
4.500000000000000000e+02,6.838604309083354593e+00
4.510000000000000000e+02,6.806528027416611337e+00
4.520000000000000000e+02,6.774581218071190847e+00
4.530000000000000000e+02,6.742763881047082464e+00
4.540000000000000000e+02,6.711076016344296846e+00
4.550000000000000000e+02,6.679517623962826889e+00
4.560000000000000000e+02,6.648088703902679697e+00
4.570000000000000000e+02,6.616789256163851718e+00
4.580000000000000000e+02,6.585619280746335846e+00
4.590000000000000000e+02,6.554578777650146293e+00
4.600000000000000000e+02,6.523667746875272400e+00
4.610000000000000000e+02,6.492886188421717719e+00
4.620000000000000000e+02,6.462234102289485804e+00
4.630000000000000000e+02,6.431711488478569549e+00
4.640000000000000000e+02,6.401318346988972507e+00
4.650000000000000000e+02,6.371054677820694678e+00
4.660000000000000000e+02,6.340920480973732509e+00
4.670000000000000000e+02,6.310915756448089553e+00
4.680000000000000000e+02,6.281040504243769362e+00
4.690000000000000000e+02,6.251294724360764832e+00
4.700000000000000000e+02,6.221678416799079514e+00
4.710000000000000000e+02,6.192191581558716962e+00
4.720000000000000000e+02,6.162834218639670070e+00
4.730000000000000000e+02,6.133606328041942390e+00
4.740000000000000000e+02,6.104507909765533924e+00
4.750000000000000000e+02,6.075538963810448223e+00
4.760000000000000000e+02,6.046699490176678182e+00
4.770000000000000000e+02,6.017989488864220249e+00
4.780000000000000000e+02,5.989408959873088634e+00
4.790000000000000000e+02,5.960957903203276231e+00
4.800000000000000000e+02,5.932636318854779489e+00
4.810000000000000000e+02,5.904444206827601960e+00
4.820000000000000000e+02,5.876381567121747196e+00
4.830000000000000000e+02,5.848448399737208092e+00
4.840000000000000000e+02,5.820644704673988201e+00
4.850000000000000000e+02,5.792970481932091076e+00
4.860000000000000000e+02,5.765425731511509611e+00
4.870000000000000000e+02,5.738010453412243805e+00
4.880000000000000000e+02,5.710724647634300766e+00
4.890000000000000000e+02,5.683568314177676939e+00
4.900000000000000000e+02,5.656541453042372325e+00
4.910000000000000000e+02,5.629644064228383371e+00
4.920000000000000000e+02,5.602876147735717183e+00
4.930000000000000000e+02,5.576237703564363102e+00
4.940000000000000000e+02,5.549728731714335339e+00
4.950000000000000000e+02,5.523349232185623237e+00
4.960000000000000000e+02,5.497099204978230347e+00
4.970000000000000000e+02,5.470978650092160223e+00
4.980000000000000000e+02,5.444987567527402206e+00
4.990000000000000000e+02,5.419125957283966954e+00
5.000000000000000000e+02,5.393393819361850916e+00
5.010000000000000000e+02,5.367791153761050538e+00
5.020000000000000000e+02,5.342317960481572925e+00
5.030000000000000000e+02,5.316974239523414525e+00
5.040000000000000000e+02,5.291759990886568232e+00
5.050000000000000000e+02,5.266675214571048258e+00
5.060000000000000000e+02,5.241719910576843944e+00
5.070000000000000000e+02,5.216894078903962395e+00
5.080000000000000000e+02,5.192197719552396507e+00
5.090000000000000000e+02,5.167630832522149831e+00
5.100000000000000000e+02,5.143193417813218815e+00
5.110000000000000000e+02,5.118885475425610565e+00
5.120000000000000000e+02,5.094707005359321528e+00
5.130000000000000000e+02,5.070658007614351703e+00
5.140000000000000000e+02,5.046738482190701092e+00
5.150000000000000000e+02,5.022948429088362587e+00
5.160000000000000000e+02,4.999287848307350401e+00
5.170000000000000000e+02,4.975756739847653876e+00
5.180000000000000000e+02,4.952355103709276563e+00
5.190000000000000000e+02,4.929082939892222015e+00
5.200000000000000000e+02,4.905940248396483128e+00
5.210000000000000000e+02,4.882927029222059900e+00
5.220000000000000000e+02,4.860043282368959439e+00
5.230000000000000000e+02,4.837289007837178190e+00
5.240000000000000000e+02,4.814664205626716154e+00
5.250000000000000000e+02,4.792168875737573330e+00
5.260000000000000000e+02,4.769803018169746167e+00
5.270000000000000000e+02,4.747566632923238217e+00
5.280000000000000000e+02,4.725459719998049479e+00
5.290000000000000000e+02,4.703482279394183507e+00
5.300000000000000000e+02,4.681634311111633195e+00
5.310000000000000000e+02,4.659915815150402096e+00
5.320000000000000000e+02,4.638326791510486657e+00
5.330000000000000000e+02,4.616867240191897537e+00
5.340000000000000000e+02,4.595537161194624076e+00
5.350000000000000000e+02,4.574336554518666276e+00
5.360000000000000000e+02,4.553265420164031241e+00
5.370000000000000000e+02,4.532323758130715419e+00
5.380000000000000000e+02,4.511511568418715257e+00
5.390000000000000000e+02,4.490828851028034308e+00
5.400000000000000000e+02,4.470275605958676124e+00
5.410000000000000000e+02,4.449851833210633600e+00
5.420000000000000000e+02,4.429557532783910290e+00
5.430000000000000000e+02,4.409392704678502639e+00
5.440000000000000000e+02,4.389357348894421307e+00
5.450000000000000000e+02,4.369451465431655635e+00
5.460000000000000000e+02,4.349675054290209175e+00
