#name
23.01.01
#a0,a1,a2,a3,b1,b2,b3,c1,c2,c3,c4,d1,d2,d3,p1,p2,p3,p4
-2.263172432,-1.953409783,0.691585146,-0.301894577,0.052456211,0.008714468,-0.004148856,0.001216634,-0.000358287,0.001610105,0.000732067,-0.092938476,2.000625563,-0.005710425,1.354459689,1.314673623,9.324088764,9.596769204
-2.150477824,-1.828162868,0.596750118,-0.279326293,0.050077725,0.010694765,-0.003817844,0.001116700,-0.000414510,0.001779578,0.000944686,12.966528574,-12.421979227,-0.002729971,1.354459689,1.314673623,9.324088764,9.596769204
-1.914524626,-1.722984816,0.562314803,-0.276204745,0.047094444,0.012212050,-0.004842774,0.001112617,-0.000426178,0.001710380,0.000936428,9.886489331,-9.752388729,-0.005938836,1.354459689,1.314673623,9.324088764,9.596769204
-1.816469623,-1.590599221,0.465802547,-0.248147989,0.046822590,0.018782172,-0.007000712,0.001153363,-0.000374185,0.001881709,0.000894613,10.478132200,-10.363729899,-0.003423694,1.354459689,1.314673623,9.324088764,9.596769204
-1.752793600,-1.505016569,0.401689482,-0.229885748,0.052411689,0.021768424,-0.008638112,0.001044300,-0.000449685,0.001817379,0.000837371,11.936277597,-11.815427729,-0.002552853,1.354459689,1.314673623,9.324088764,9.596769204
-1.474382296,-1.217779712,0.189072862,-0.168372041,0.047554853,0.011998950,-0.004867793,0.000944675,-0.000489541,0.001732148,0.001093331,14.326729557,-14.410231212,0.000003484,1.354459689,1.314673623,9.324088764,9.596769204
#uncertainties
#a0,a1,a2,a3,b1,b2,b3,c1,c2,c3,c4,d1,d2,d3,p1,p2,p3,p4
9.3686983712E-03,1.2017105711E-08,1.4446094233E-08,5.0688276442E-09,5.4710503849E-11,1.0713699068E-10,4.2666117090E-11,9.4897416668E-14,3.9586194983E-13,1.3962709717E-12,2.1961497567E-12,1.4488250162E-05,1.4521860048E-05,4.1449084817E-10,5.3081256301E-10,4.0658906933E-07,1.7771204867E-08,3.2858296080E-09
9.1701494391E-03,7.9979534997E-09,9.6866858002E-09,3.4138426785E-09,2.7425460246E-11,5.9872382562E-11,2.5426128533E-11,4.4935480469E-13,1.0950806502E-13,8.1822714222E-13,8.9862424048E-13,1.3827679935E-05,1.3298909016E-05,2.9113789444E-10,5.3081256301E-10,4.0658906933E-07,1.7771204867E-08,3.2858296080E-09
8.2767133073E-03,2.4885950951E-08,3.0071565504E-08,1.0589573703E-08,9.1741417556E-11,1.8259631887E-10,7.4154366859E-11,6.8473366971E-13,1.9820091515E-12,2.4629467473E-12,3.3832913074E-12,1.9976506903E-05,1.9902730325E-05,9.0119193403E-10,5.3081256301E-10,4.0658906933E-07,1.7771204867E-08,3.2858296080E-09
8.6737894428E-03,2.8697757008E-08,3.4658326743E-08,1.2200170426E-08,9.1943111739E-11,1.9479558250E-10,8.1043308234E-11,1.4641205529E-14,1.9953129399E-12,2.6903374935E-12,4.2183521128E-12,2.4371662406E-05,2.4276361935E-05,1.0384188439E-09,5.3081256301E-10,4.0658906933E-07,1.7771204867E-08,3.2858296080E-09
7.0855452522E-03,3.0140585912E-08,3.6316596916E-08,1.2769906654E-08,1.0508354778E-10,2.2293640556E-10,9.2973394180E-11,1.4556234568E-13,1.8178554397E-12,2.1600561063E-12,3.6788795025E-12,3.1860960325E-05,3.1715350334E-05,1.0683631968E-09,5.3081256301E-10,4.0658906933E-07,1.7771204867E-08,3.2858296080E-09
7.0855453006E-03,3.7693986894E-08,4.5422169867E-08,1.5961734816E-08,1.2951906160E-10,2.7354352617E-10,1.1234950024E-10,9.5620922209E-14,2.5526999002E-12,3.9907505473E-12,5.7168439035E-12,3.8894128414E-05,3.8719434036E-05,1.3463844571E-09,5.3081256301E-10,4.0658906933E-07,1.7771204867E-08,3.2858296080E-09
#polarization
#positive
0.003008799098, 0.000177889155, 0.000002581092, 0.000000012553
0.002782607290, 0.000161111675, 0.000002331213, 0.000000011175
0.002467126521, 0.000140139814, 0.000002021823, 0.000000009468
0.002536989960, 0.000150448307, 0.000002233876, 0.000000010661
0.002481149030, 0.000149814043, 0.000002238987, 0.000000010764
0.002135380897, 0.000126059235, 0.000001888331, 0.000000009098
#uncertainties
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
#negative
-0.003328093061, 0.000221328429, -0.000003441781, 0.000000018163
-0.002881735316, 0.000186855017, -0.000002860010, 0.000000014778
-0.002659373268, 0.000170314209, -0.000002652223, 0.000000013710
-0.002521475080, 0.000157719602, -0.000002452656, 0.000000012597
-0.002546369943, 0.000158157867, -0.000002469036, 0.000000012675
-0.002726077195, 0.000171190004, -0.000002850707, 0.000000015473
#uncertainties
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
